,행정구역,학원이름,주소,상세주소,위도,경도,분야명
377,동대문구,연세뮤엠영어교습소,서울특별시 동대문구 경희대로4길 79-1,", 1층 일부 (이문동)",37.5913675,127.0567283,입시.검정 및 보습
378,동대문구,개념의힘학원,서울특별시 동대문구 장한로36길 32,", 201호?202호  (장안동)",37.5773724,127.0741237,입시.검정 및 보습
379,동대문구,에쎈음악학원,서울특별시 동대문구 이문로 88-13,", 2층 (이문동)",37.5951782,127.0593706,예능(대)
380,동대문구,예일Ⅱ어학원,서울특별시 동대문구 한천로 127,", 2,3층일부 (답십리동)",37.5995567,127.0675418,국제화
381,동대문구,꿈비서당한문교습소,서울특별시 동대문구 장한로14길 81,", 상가동 111호 (장안동, 래미안 장안아파트)",37.5655401,127.0708467,입시.검정 및 보습
382,동대문구,박은주음악학원,서울특별시 동대문구 사가정로 65,", 상가동 208호,209호,210호,211호 (전농동, 래미안크레시티아파트)",37.5701008,127.0489781,예능(대)
383,동대문구,더원(The One)영어학원,서울특별시 동대문구 사가정로 207,", 402호 (장안동, 삼협메디스빌딩)",37.5701008,127.0489781,입시.검정 및 보습
384,동대문구,매쓰폴리아수학전문학원,서울특별시 동대문구 사가정로 147,", 2층 (전농동)",37.5701008,127.0489781,입시.검정 및 보습
385,동대문구,그리고미술교습소,서울특별시 동대문구 회기로12길 14,", 1층 (회기동)",37.5911019,127.0507286,예능(대)
386,동대문구,김정윤영어학원,서울특별시 동대문구 이문로 75,", 2층 (이문동)",37.5951782,127.0593706,입시.검정 및 보습
387,동대문구,경희엔젤음악교습소,서울특별시 동대문구 회기로25길 55,", 1층 (이문동)",37.5926088,127.0570019,예능(대)
388,동대문구,서강엘프라임영어교습소,서울특별시 동대문구 사가정로 65,", 201동 상가 203호 (전농동, 래미안 크레시티)",37.5701008,127.0489781,입시.검정 및 보습
389,동대문구,해바라기화실미술학원,서울특별시 동대문구 답십리로72길 92,", 2층 (장안동)",37.5688334,127.0729248,예능(대)
390,동대문구,그레이스댄스아카데미학원,서울특별시 동대문구 고미술로 12,", 2층 (답십리동, 미래빌딩)",37.5671655,127.0532996,기예(대)
391,동대문구,토즈스터디센터답십리역독서실,서울특별시 동대문구 전농로 24,", 4층 일부 (답십리동, 계림빌딩)",37.57031635,127.05675082260912,독서실
392,동대문구,채움영어교습소,서울특별시 동대문구 약령시로 13,", 201호 일부 (제기동, 제기동 다세대주택)",37.5828182,127.0351019,입시.검정 및 보습
393,동대문구,FTK잉글리쉬어학원,서울특별시 동대문구 전농로 58-1,", 2층?4층 (답십리동, 서울빌딩)",37.5836734,127.0533383,국제화
394,동대문구,수학의힘동대문캠퍼스학원,서울특별시 동대문구 답십리로 140,", 206호, 207호 (답십리동, 세기프라자)",37.5765595,127.0465065,입시.검정 및 보습
395,동대문구,청계드로잉미술교습소,서울특별시 동대문구 천호대로55길 11,", 상가2층 208호 (답십리동, 힐스테이트청계)",37.5708504,127.0477184,예능(대)
396,동대문구,청계이화피아노음악교습소,서울특별시 동대문구 천호대로55길 11,", 상가2층 204호 (답십리동, 힐스테이트 청계)",37.5708504,127.0477184,예능(대)
397,동대문구,솔다영어교습소,서울특별시 동대문구 답십리로 140,", 209호 (답십리동, 세기프라자)",37.5765595,127.0465065,국제화
398,동대문구,피카소미술교습소,서울특별시 동대문구 답십리로69길 49,", 2층 (장안동)",37.5744797,127.07389985,예능(대)
399,동대문구,피카딜리미술교습소,서울특별시 동대문구 천호대로55길 11,", 상가2층 202호 (답십리동, 힐스테이트청계아파트)",37.5708504,127.0477184,예능(대)
400,동대문구,교원더퍼스트캠퍼스제기직영학원,서울특별시 동대문구 약령시로 18,", 2층 (제기동, 정주빌딩)",37.5828182,127.0351019,입시.검정 및 보습
401,동대문구,가온국어논술학원,서울특별시 동대문구 장한로 140,", 2층 1호 (장안동)",37.5728749,127.0720104,입시.검정 및 보습
402,동대문구,잉글리쉬무무제기제1학습관영어교습소,서울특별시 동대문구 고산자로 512,", 2층 일부 (제기동)",37.5747533,127.0379868,입시.검정 및 보습
403,동대문구,SJ스펀지학원,서울특별시 동대문구 천호대로91길 83,", 2층 일부 (장안동)",37.563368,127.0695613,입시.검정 및 보습
404,동대문구,라온수학학원,서울특별시 동대문구 사가정로 202,", 2층 (전농동)",37.5701008,127.0489781,입시.검정 및 보습
405,동대문구,엘수학교습소,서울특별시 동대문구 신이문로 23,", 2층 (이문동)",37.6032489,127.0651265,입시.검정 및 보습
406,동대문구,수학의달인청계힐스테이트점수학교습소,서울특별시 동대문구 천호대로55길 11,", 상가2층 205호 (답십리동, 힐스테이트청계)",37.5708504,127.0477184,입시.검정 및 보습
407,동대문구,아이스토리미술교습소,서울특별시 동대문구 이문로16길 18,", 상가동 2층 202호?204호 (이문동, 래미안이문2차아파트)",37.5942119,127.0602229,예능(대)
408,동대문구,매쓰멘토스학원,서울특별시 동대문구 답십리로 255,", 4층 일부 (장안동)",37.5765595,127.0465065,입시.검정 및 보습
409,동대문구,탑스터디수학교습소,서울특별시 동대문구 망우로16길 31-7,", 1층 (휘경동)",37.5893236,127.0613384,입시.검정 및 보습
410,동대문구,킴앤쵸이영어전문학원,서울특별시 동대문구 천호대로13길 53,", 2층 (용두동)",37.5774838,127.0298009,입시.검정 및 보습
411,동대문구,장안독서논술교습소,서울특별시 동대문구 장한로32길 17,", 201호 일부(1호) (장안동, 현진빌딩)",37.5753465,127.0730834,입시.검정 및 보습
412,동대문구,카이노스수학교습소,서울특별시 동대문구 이문로 38,", 4층 401호 일부 (휘경동, 민족통일빌딩)",37.5951782,127.0593706,입시.검정 및 보습
413,동대문구,스마트수학학원,서울특별시 동대문구 한천로 264,", 3층 301호 (휘경동)",37.5702311,127.0642937,입시.검정 및 보습
414,동대문구,꿈터영어교습소,서울특별시 동대문구 휘경로2가길 21,", 4층 일부(좌측) (이문동)",37.5952985,127.0620408,입시.검정 및 보습
415,동대문구,아띠미술공방미술교습소,서울특별시 동대문구 한천로11길 45,", 3층 일부 (답십리동)",37.5671421,127.0588169,예능(대)
416,동대문구,리딩스쿨(Reading School)영어교습소,서울특별시 동대문구 전농로11길 79,", 2층 (답십리동)",37.5757843,127.0573185,국제화
417,동대문구,한은정국어전문학원,서울특별시 동대문구 답십리로 264,", 4층 일부 (장안동)",37.5765595,127.0465065,입시.검정 및 보습
418,동대문구,엠베스트SE리더스영어학원,서울특별시 동대문구 전농로10길 20,", 상가1동 301호?302호 일부 (답십리동, 답십리청솔우성아파트)",37.5767327,127.0630182,입시.검정 및 보습
419,동대문구,훈수학학원,서울특별시 동대문구 사가정로25길 28-1,", 3층 (장안동)",37.5799399,127.0710869,입시.검정 및 보습
420,동대문구,씨앤씨올인원캠퍼스학원,서울특별시 동대문구 장한로28길 28,", 2층 (장안동)",37.572817,127.0747149,입시.검정 및 보습
421,동대문구,SBS아카데미뷰티스쿨(동대문2캠퍼스)학원,서울특별시 동대문구 왕산로 20,", 4층 일부 (신설동)",37.5774132,127.0295723,직업기술
422,동대문구,유니크사진학원,서울특별시 동대문구 한천로 72,", 5층 (장안동, 민지빌딩)",37.5995567,127.0675418,직업기술
423,동대문구,삼성영어답십리영어교습소,서울특별시 동대문구 답십리로 140,", 2층 205호 (답십리동, 세기프라자)",37.5765595,127.0465065,입시.검정 및 보습
424,동대문구,풀빛배움터수학학원,서울특별시 동대문구 천장산로 32-1,", 1층 일부?2층 (이문동)",37.5981272,127.0595726,입시.검정 및 보습
425,동대문구,자몽영어교습소,서울특별시 동대문구 약령시로 10-1,", 1층 일부 (제기동, 제기동빌딩)",37.5828182,127.0351019,입시.검정 및 보습
426,동대문구,칼(Karl)수학학원,서울특별시 동대문구 답십리로 291-4,", 2층 (장안동)",37.5765595,127.0465065,입시.검정 및 보습
427,동대문구,미술생각미술교습소,서울특별시 동대문구 사가정로2길 72-1,", 2층 (답십리동)",37.5705647,127.0517949,예능(대)
428,동대문구,잉글리쉬무무학원,서울특별시 동대문구 천호대로 80,", 5층 (용두동)",37.5620882,127.0611565,입시.검정 및 보습
429,동대문구,스카이(SKY)뮤엠영어학원,서울특별시 동대문구 신이문로 37,", 4층 (이문동)",37.6032489,127.0651265,입시.검정 및 보습
430,동대문구,잇플코딩학원,서울특별시 동대문구 답십리로 264,", 2층 일부 (장안동)",37.5765595,127.0465065,기타(대)
431,동대문구,클랑음악학원,서울특별시 동대문구 신이문로 13,", 2층?3층 (이문동)",37.6032489,127.0651265,예능(대)
432,동대문구,물감뿜는고래미술학원,서울특별시 동대문구 전농로 36,", 2층 201호 일부 (답십리동)",37.5836734,127.0533383,예능(대)
433,동대문구,S153과학전문학원,서울특별시 동대문구 답십리로 291-1,", 4층 일부 (장안동)",37.57253515,127.07263904039448,입시.검정 및 보습
434,동대문구,퍼펙트박샘수학교습소,서울특별시 동대문구 답십리로 76,", 3층 (전농동)",37.5765595,127.0465065,입시.검정 및 보습
435,동대문구,푸른피아노교습소,서울특별시 동대문구 제기로 84,", 3층 일부(우측) (청량리동)",37.5867304,127.0389802,예능(대)
436,동대문구,연필로그리기미술교습소,서울특별시 동대문구 약령시로 12,", 1층 (제기동)",37.5828182,127.0351019,예능(대)
437,동대문구,푸른보습학원,서울특별시 동대문구 제기로 84,", 3층 일부(좌측) (청량리동)",37.5867304,127.0389802,입시.검정 및 보습
438,동대문구,쓰리원장안학원,서울특별시 동대문구 사가정로25길 46,", 3층 (장안동)",37.5808063,127.0710068,입시.검정 및 보습
439,동대문구,지존과학학원,서울특별시 동대문구 사가정로 206,", 3층 일부(우측) (장안동)",37.5701008,127.0489781,입시.검정 및 보습
440,동대문구,강북멘토스영재관학원,서울특별시 동대문구 왕산로 21,", 11층 1101호 (신설동, 민족통일대통령빌딩)",37.5774132,127.0295723,입시.검정 및 보습
441,동대문구,고등부관스카이학원,서울특별시 동대문구 망우로 101,", 3층 (휘경동)",37.5881081,127.0542659,입시.검정 및 보습
442,동대문구,이룸영어학원,서울특별시 동대문구 전농로 105-1,", 2층?3층 (답십리동)",37.56888,127.0571,입시.검정 및 보습
443,동대문구,강의하는아이들전농답십리학원,서울특별시 동대문구 사가정로5길 1,", 2층?3층 (전농동)",37.5765805,127.0555723,입시.검정 및 보습
444,동대문구,이윤진논술교습소,서울특별시 동대문구 장한로14길 81,", 상가동 301호 일부 (장안동, 래미안 장안아파트)",37.5655401,127.0708467,입시.검정 및 보습
445,동대문구,죠앤영어교습소,서울특별시 동대문구 사가정로17길 15,", 104호 (전농동, 래미안아름숲 상가)",37.578479,127.0600945,입시.검정 및 보습
446,동대문구,딥독융합논술학원,서울특별시 동대문구 사가정로 51,", 2층 (전농동)",37.5701008,127.0489781,입시.검정 및 보습
447,동대문구,동대문자라다남아미술학원,서울특별시 동대문구 답십리로72길 36,", 3층 일부 (장안동)",37.5688334,127.0729248,예능(대)
448,동대문구,나비댄스스포츠학원,서울특별시 동대문구 천호대로 281,", 2층 일부 (답십리동)",37.5620882,127.0611565,기예(대)
449,동대문구,알파영어교습소,서울특별시 동대문구 한천로33길 31,", 2층 일부 (좌측) (전농동)",37.5775414,127.0668073,입시.검정 및 보습
450,동대문구,제니퍼(Jennifer)영어교습소,서울특별시 동대문구 장한로32길 19,", 2층 일부  (장안동, 삼성리치캐슬)",37.575492800000006,127.07330954769668,입시.검정 및 보습
451,동대문구,보컬K실용음악학원,서울특별시 동대문구 장한로 20,", 5층 일부 (장안동)",37.561392,127.064624,예능(대)
452,동대문구,책읽는아이논술교습소,서울특별시 동대문구 장한로14길 70,", 가동 1층 일부(우측) (장안동)",37.5655401,127.0708467,입시.검정 및 보습
453,동대문구,아소비전농센터학원,서울특별시 동대문구 답십리로 83,", 4층 (전농동, 정우빌딩)",37.57488275,127.05010737645414,입시.검정 및 보습
454,동대문구,엄지척수학교습소,서울특별시 동대문구 천호대로55길 11,", 상가동 203호 (답십리동, 힐스테이트청계아파트)",37.5708504,127.0477184,입시.검정 및 보습
455,동대문구,링키영어해석학원,서울특별시 동대문구 이문로54길 46,", 상가동1 2층 201호?202호 및 3층 311호?312호 (이문동, 이문e편한세상아파트)",37.6050909,127.0625252,입시.검정 및 보습
456,동대문구,하이가든잉글리쉬(Hi Garden English)학원,서울특별시 동대문구 신이문로 25,", 2층?3층 (이문동)",37.6032489,127.0651265,입시.검정 및 보습
457,동대문구,한양키즈하우스학원,서울특별시 동대문구 답십리로 184,", 1층 일부?2층 (답십리동, 동서울한양아파트)",37.5765595,127.0465065,기타(대)
458,동대문구,채움미술교습소,서울특별시 동대문구 약령시로 13,", 1층 (제기동, 제기동다세대주택)",37.5828182,127.0351019,예능(대)
459,동대문구,씨앤씨학원,서울특별시 동대문구 답십리로 289,", 4층 일부 (장안동, 기륭빌딩)",37.572529,127.0723098,입시.검정 및 보습
460,동대문구,장탁순수학교습소,서울특별시 동대문구 이문로54길 46,", 207호, 208호 (이문동, 이문e편한세상아파트)",37.6050909,127.0625252,입시.검정 및 보습
461,동대문구,진리국어교습소,서울특별시 동대문구 장안벚꽃로 167,"주상가동 2층 228호(장안동,래미안장안2차아파트)",37.57299485,127.07495916113669,입시.검정 및 보습
462,동대문구,국어하다장안동국어학원,서울특별시 동대문구 장한로28길 18,", 2층 (장안동)",37.572817,127.0747149,입시.검정 및 보습
463,동대문구,파란국어학원,서울특별시 동대문구 장한로28길 22,", 2층 (장안동)",37.572817,127.0747149,입시.검정 및 보습
464,동대문구,지니얼(GENIAL)영어교습소,서울특별시 동대문구 망우로20길 46,", 2층 (휘경동)",37.590509499999996,127.06473654999999,입시.검정 및 보습
465,동대문구,엘프라임미술교습소,서울특별시 동대문구 사가정로 148,", 138동(주상가동) 403호 (전농동, 전농 SK아파트)",37.5701008,127.0489781,예능(대)
466,동대문구,데일리독서실,서울특별시 동대문구 이문로 186,", 2층 일부 (이문동)",37.5951782,127.0593706,독서실
467,동대문구,더올라학원,서울특별시 동대문구 전농로 136,", 3층 일부 (전농동)",37.5836734,127.0533383,입시.검정 및 보습
468,동대문구,한과학교습소,서울특별시 동대문구 사가정로17길 15,", 206호 (전농동, 래미안아름숲 상가)",37.578479,127.0600945,입시.검정 및 보습
469,동대문구,동대문올림피아드초등관학원,서울특별시 동대문구 답십리로 269,", 5층 (장안동, 화성빌딩)",37.5765595,127.0465065,입시.검정 및 보습
470,동대문구,지쌤사고력수학교습소,서울특별시 동대문구 장안벚꽃로 167,", 227호 (장안동, 래미안장안2차아파트)",37.57299485,127.07495916113669,입시.검정 및 보습
471,동대문구,매쓰트리수학교습소,서울특별시 동대문구 사가정로 148,", 141동 206호 (전농동, 전농 SK아파트)",37.5701008,127.0489781,입시.검정 및 보습
472,동대문구,생각하는황소(동대문)학원,서울특별시 동대문구 답십리로 303,", 2층 일부 (장안동)",37.572441,127.0739516,입시.검정 및 보습
473,동대문구,예술공감미술교습소,서울특별시 동대문구 사가정로25길 5,", 2층 일부 (장안동)",37.5799399,127.0710869,예능(대)
474,동대문구,컬러썬미술교습소,서울특별시 동대문구 약령시로 25,", 2층 206호 (제기동, 안암골 벽산아파트)",37.5828182,127.0351019,예능(대)
475,동대문구,그레가엑팅존(GREGA ACTING ZONE)학원,서울특별시 동대문구 답십리로 313-6,", 3층 (장안동)",37.5765595,127.0465065,기예(대)
476,동대문구,꿈비아트미술교습소,서울특별시 동대문구 사가정로 80,", 2층 215호 (답십리동, 답십리 뉴타운 카운티 에비뉴)",37.5701008,127.0489781,예능(대)
477,동대문구,비전컴퓨터학원,서울특별시 동대문구 장한로 68,", 2층 (장안동, JB타워)",37.561392,127.064624,직업기술
478,동대문구,이쌤창의수학교습소,서울특별시 동대문구 장안벚꽃로 107,", 208호 일부 (장안동, 장안현대홈타운)",37.577223,127.076452,입시.검정 및 보습
479,동대문구,뮤엠영어장안점영어교습소,서울특별시 동대문구 장안벚꽃로 107,", 208호 일부 (장안동, 장안현대홈타운)",37.577223,127.076452,입시.검정 및 보습
480,동대문구,초이스뮤지컬?액팅학원(CHOI's MUSICAL?ACTING 학원),서울특별시 동대문구 고산자로 534,", 3층 일부 (301~303호) (제기동, 한신아파트)",37.5747533,127.0379868,기타(대)
481,동대문구,엉클존의영어교습소(Uncle John's English),서울특별시 동대문구 사가정로 80,", 4층 416호 (답십리동, 답십리 뉴타운 카운티 에비뉴)",37.5701008,127.0489781,국제화
482,동대문구,조이(JOY)잉글리시영어교습소,서울특별시 동대문구 천호대로55길 11,", 206호 (답십리동, 힐스테이트 청계)",37.5708504,127.0477184,국제화
483,동대문구,진짜속기학원,서울특별시 동대문구 무학로28길 31,", 3층 일부 (용두동)",37.5740227,127.0316926,직업기술
484,동대문구,윌비잉글리시영어교습소,서울특별시 동대문구 회기로 121,", 2층 (회기동)",37.5916015,127.0500853,국제화
485,동대문구,옥스포드주니어영어교습소,서울특별시 동대문구 경희대로4길 79,", 3층 일부 (이문동)",37.5913675,127.0567283,입시.검정 및 보습
486,동대문구,빛나는하루학원,서울특별시 동대문구 사가정로 80,", 3층 312호 (답십리동, 답십리 뉴타운 카운티 에비뉴)",37.5701008,127.0489781,입시.검정 및 보습
487,동대문구,JW수학학원,서울특별시 동대문구 장한로26길 42,", 2층 (장안동, H?M 빌딩)",37.571531,127.073673,입시.검정 및 보습
488,동대문구,지감2수학교습소,서울특별시 동대문구 답십리로69길 11,", 3층 일부  (장안동)",37.5751937,127.0740928,입시.검정 및 보습
489,동대문구,열띤독서토론논술교습소,서울특별시 동대문구 답십리로 105,", 3층 (전농동)",37.5765595,127.0465065,입시.검정 및 보습
490,동대문구,공터영어전농센터학원,서울특별시 동대문구 사가정로 148,", 주상가동 307호 (전농동, 전농 SK아파트)",37.5701008,127.0489781,입시.검정 및 보습
491,동대문구,영어끝학원,서울특별시 동대문구 답십리로67길 9,", 2층 (장안동)",37.5734855,127.0697973,입시.검정 및 보습
492,동대문구,헤이발레교습소,서울특별시 동대문구 사가정로 80,", 4층 411호 (답십리동, 답십리 뉴타운 카운티 에비뉴)",37.5701008,127.0489781,예능(대)
493,동대문구,호두영어학원,서울특별시 동대문구 장한로 140,", 2층 2호 (장안동)",37.5728749,127.0720104,입시.검정 및 보습
494,동대문구,이화피아노음악학원,서울특별시 동대문구 사가정로 80,", 409호~410호 (답십리동, 답십리 뉴타운 카운티 에비뉴)",37.5701008,127.0489781,예능(대)
495,동대문구,드릴스터디2관학원,서울특별시 동대문구 망우로16길 20,", 3층 일부 (휘경동)",37.5892998,127.06101718645667,입시.검정 및 보습
496,동대문구,오름학원,서울특별시 동대문구 경희대로 15,", 3층 (회기동)",37.593782,127.0526752,입시.검정 및 보습
497,동대문구,이화아르떼피아노음악교습소,서울특별시 동대문구 장안벚꽃로1길 7,", 상가동 205호 (장안동, 장안 힐스테이트)",37.5758365,127.07624819537963,예능(대)
498,동대문구,맑은소리피아노음악교습소,서울특별시 동대문구 한천로58길 47,", 상가동 208호 (이문동, 쌍용아파트)",37.5986527,127.06883,예능(대)
499,동대문구,베르디음악학원,서울특별시 동대문구 휘경로 42,", 3층 (휘경동)",37.59455515,127.06434380783455,예능(대)
500,동대문구,하루의그림책미술교습소,서울특별시 동대문구 장안벚꽃로1길 7,", 204-3호 (장안동, 장안 힐스테이트)",37.5758365,127.07624819537963,예능(대)
501,동대문구,더쌤영어수학1관전문학원,서울특별시 동대문구 장안벚꽃로1길 7,", 204-1, 204-2호  (장안동, 장안 힐스테이트)",37.5758365,127.07624819537963,입시.검정 및 보습
502,동대문구,마이윌(My Will)보습학원,서울특별시 동대문구 한천로46길 42,", 2층 일부 (장안동, 장안동 마루하우스)",37.5814761,127.07072307961084,입시.검정 및 보습
503,동대문구,차승안피아노스튜디오음악학원,서울특별시 동대문구 사가정로 80,", 3층 301~302호 (답십리동, 답십리 뉴타운 카운티 에비뉴)",37.5701008,127.0489781,예능(대)
504,동대문구,유니수학교습소,서울특별시 동대문구 사가정로 148,", 주상가동 304-2호 (전농동, 전농 SK아파트)",37.5701008,127.0489781,입시.검정 및 보습
505,동대문구,매쓰맥스(MATHMAX)수학학원,서울특별시 동대문구 장한로25길 2,", 6층 (장안동)",37.571824,127.0696134,입시.검정 및 보습
506,동대문구,씨투엠브레인창의수학교습소,서울특별시 동대문구 장안벚꽃로 167,", 204호 (장안동, 래미안장안2차아파트)",37.57299485,127.07495916113669,입시.검정 및 보습
507,동대문구,빌드앤그로우영어학원,서울특별시 동대문구 전농로 116,", 2층 (답십리동)",37.5836734,127.0533383,입시.검정 및 보습
508,동대문구,봄국어전문본관학원,서울특별시 동대문구 장한로26길 28,", 2층, 3층, 4층 (장안동)",37.571531,127.073673,입시.검정 및 보습
509,동대문구,정명영어교습소,서울특별시 동대문구 이문로54길 46,", 203~204호  (이문동, 이문e편한세상아파트)",37.6050909,127.0625252,입시.검정 및 보습
510,동대문구,오메가수학교습소,서울특별시 동대문구 한천로33길 31,", 2층 일부 (우측) (전농동)",37.5775414,127.0668073,입시.검정 및 보습
511,동대문구,EiE장안캠퍼스어학원,서울특별시 동대문구 답십리로 293,", 3층 일부  (장안동)",37.5765595,127.0465065,국제화
512,동대문구,와이즈(WHY's)학원,서울특별시 동대문구 이문로 206,", 2층 (이문동)",37.5951782,127.0593706,입시.검정 및 보습
513,동대문구,한우리독서토론논술전농래미안논술교습소,서울특별시 동대문구 사가정로 65,", 206호 (전농동, 래미안 크레시티)",37.5701008,127.0489781,입시.검정 및 보습
514,동대문구,봄봄수학교습소,서울특별시 동대문구 외대역동로 17,", 2층 (휘경동)",37.591006199999995,127.06753060143836,입시.검정 및 보습
515,동대문구,조각공간몸미술교습소,서울특별시 동대문구 망우로16길 20,", 2층 일부 (휘경동)",37.5892998,127.06101718645667,예능(대)
516,동대문구,동부형설2관학원,서울특별시 동대문구 장한로 139,", 2층 일부 (장안동)",37.561392,127.064624,입시.검정 및 보습
517,동대문구,케이드림간호학원,서울특별시 동대문구 보문로 6,", 3층, 4층 일부 (신설동)",37.5761363837871,127.023530607859,직업기술
518,동대문구,블루밍해플라워디자인학원,서울특별시 동대문구 왕산로 240,", 3층 일부  (전농동)",37.5825861,127.04876445,기예(대)
519,동대문구,영어끝본관학원,서울특별시 동대문구 한천로 136,", 3층 (장안동)",37.5702311,127.0642937,입시.검정 및 보습
520,동대문구,베이스학원,서울특별시 동대문구 사가정로25길 41,", 2층 일부 (장안동)",37.5808337,127.07060727956215,입시.검정 및 보습
521,동대문구,더깊은수학교습소,서울특별시 동대문구 사가정로 65,", 217호 (전농동, 래미안 크레시티)",37.5701008,127.0489781,입시.검정 및 보습
522,동대문구,창공국어교습소,서울특별시 동대문구 장한로32길 17,", 301호 일부 (장안동, 현진빌딩)",37.5753465,127.0730834,입시.검정 및 보습
523,동대문구,성원수학교습소,서울특별시 동대문구 장한로32길 17,", 501호 일부 (장안동, 현진빌딩)",37.5753465,127.0730834,입시.검정 및 보습
524,동대문구,절대영어학원,서울특별시 동대문구 장한로28길 24,", 2층 (장안동)",37.572817,127.0747149,입시.검정 및 보습
525,동대문구,앨리스수학학원,서울특별시 동대문구 전농로10길 20,", 204호, 205호 (답십리동, 답십리청솔우성아파트)",37.5767327,127.0630182,입시.검정 및 보습
526,동대문구,유리한수수학교습소,서울특별시 동대문구 장한로 121,", 201호 (장안동, 장안동 퍼스티지 더올림)",37.561392,127.064624,입시.검정 및 보습
527,동대문구,홍익바다미술학원,서울특별시 동대문구 장안벚꽃로 107,", 214호 (장안동, 장안현대홈타운)",37.577223,127.076452,예능(대)
528,동대문구,뽀엥뜨발레아카데미발레교습소,서울특별시 동대문구 청계천로 471,", 201호 (용두동, 청계천 대성 스카이렉스2)",37.5708806,127.033092,예능(대)
529,동대문구,예림간호학원,서울특별시 동대문구 한천로 189,", 4층 일부 (장안동)",37.5702311,127.0642937,직업기술
530,동대문구,88댄스학원,서울특별시 동대문구 천호대로69길 12,", 301-1, 302, 303, 304호 (답십리동, 골든메카)",37.5693906,127.0524154,기예(대)
531,동대문구,이고은바이올린학원,서울특별시 동대문구 답십리로 145,", 4층 (답십리동)",37.5765595,127.0465065,예능(대)
532,동대문구,씨앤씨주니어어학원,서울특별시 동대문구 전농로 60,", 5층, 6층 (답십리동, 상원빌딩)",37.5836734,127.0533383,국제화
533,동대문구,조이스감성미술학원,서울특별시 동대문구 신이문로 24,", 1층 일부 (이문동)",37.6032489,127.0651265,예능(대)
534,동대문구,오르다샘앤클래스동대문답십리학원,서울특별시 동대문구 답십리로 140,", 405호 (답십리동, 세기프라자)",37.5765595,127.0465065,기타(대)
535,동대문구,아담리즈수학학원,서울특별시 동대문구 답십리로 140,", 305~306호 (답십리동, 세기프라자)",37.5765595,127.0465065,기타(대)
536,동대문구,수다방학원,서울특별시 동대문구 답십리로 273,", 2층 (장안동, 한양빌딩)",37.5765595,127.0465065,입시.검정 및 보습
537,동대문구,투더맥스(TO THE MAX)학원,서울특별시 동대문구 장한로 137,", 3층 (장안동)",37.561392,127.064624,입시.검정 및 보습
538,동대문구,이루다영어교습소,서울특별시 동대문구 사가정로 136,", 2층 일부 (전농동)",37.5701008,127.0489781,입시.검정 및 보습
539,동대문구,이스팀영어교습소,서울특별시 동대문구 장한로32길 17,", 301호 일부 (장안동, 현진빌딩)",37.5753465,127.0730834,입시.검정 및 보습
540,동대문구,서연음악학원,서울특별시 동대문구 홍릉로10길 48,", 102호, 103호 (청량리동, 홍릉동부아파트)",37.5862387,127.0459102,예능(대)
541,동대문구,토대영어교습소,서울특별시 동대문구 장한로 158,", 4층 일부 (장안동, 대흥빌딩)",37.561392,127.064624,입시.검정 및 보습
542,동대문구,리드앤톡영어교습소,서울특별시 동대문구 전농로 97-1,", 3층 (답십리동)",37.5836734,127.0533383,국제화
543,동대문구,배경영어교습소,서울특별시 동대문구 사가정로 148,", 103-2호 (전농SK아파트부상가동1) (전농동, 전농 SK아파트)",37.5701008,127.0489781,입시.검정 및 보습
544,동대문구,1관수학생각학원,서울특별시 동대문구 장한로28길 18,", 3층 (장안동)",37.572817,127.0747149,입시.검정 및 보습
545,동대문구,웨일영어교습소,서울특별시 동대문구 사가정로 148,", 305-1호 (전농동, 전농 SK아파트)",37.5701008,127.0489781,입시.검정 및 보습
546,동대문구,리드업잉글리쉬학원,서울특별시 동대문구 한천로 264,", 302호 (휘경동)",37.5702311,127.0642937,입시.검정 및 보습
547,동대문구,도토리미술교습소,서울특별시 동대문구 전농로10길 20,", 310호 일부 (답십리동, 답십리청솔우성아파트)",37.5767327,127.0630182,예능(대)
548,동대문구,톤앤톤미술교습소,서울특별시 동대문구 서울시립대로 78,", 2층 일부 (전농동)",37.5760293,127.0471019,예능(대)
549,동대문구,잇플영어학원,서울특별시 동대문구 답십리로 264,", 3층 일부 (장안동)",37.5765595,127.0465065,입시.검정 및 보습
550,동대문구,유니팝휘경센터미술교습소,서울특별시 동대문구 휘경로 60,", 106호 일부 (휘경동, 휘경에스케이뷰)",37.5936949,127.06729172915257,예능(대)
551,동대문구,리딩톡학원,서울특별시 동대문구 사가정로17길 15,", 201호 (전농동, 래미안아름숲 상가)",37.578479,127.0600945,입시.검정 및 보습
552,동대문구,썸잉글리쉬영어교습소,서울특별시 동대문구 장안벚꽃로 107,", 205호 (장안동, 장안현대홈타운)",37.577223,127.076452,국제화
553,동대문구,솔루니답십리논술교습소,서울특별시 동대문구 전농로11길 43,", 101호 (답십리동, 스타팰리스)",37.5757843,127.0573185,입시.검정 및 보습
554,동대문구,수학짱수학교습소,서울특별시 동대문구 망우로20길 87,", 2층 (휘경동)",37.5909785,127.06722642862903,입시.검정 및 보습
555,동대문구,강북멘토스경희관학원,서울특별시 동대문구 이문로 91,", 301호 (이문동)",37.5951782,127.0593706,입시.검정 및 보습
556,동대문구,해만(Haeman)온라인학원,서울특별시 동대문구 한빛로 20,", 607호 (신설동)",37.5790926,127.0269051,입시.검정 및 보습
